mkt,ric,ric_or_isin
lse,ELOf.TRE,CA2849021035
lse,ELOV.L,LU1215455350
lse,ELOW.L,IE00BFTWP510
lse,ELSAq.L,US83367Y2072
lse,ELTA.L,GB0003085445
lse,ELTELst.TRE,SE0006509949
lse,ELUXBst.TRE,SE0000103814
lse,ELX.L,GG00B77Q7194
lse,EMANE.L,GB00BFH55S51
lse,EMBCzchi.TRE,IE00B9M04V95
lse,EMBE.L,IE00B9M6RS56
lse,EMCB.L,IE00B7LFXY77
lse,EMCO.L,IE00B7LFXY77
lse,EMCP.L,IE00B6TLBW47
lse,EMC.TRE,US2686481027
lse,EMDD.L,IE00B4613386
lse,EMDL.L,IE00B4613386
lse,EMDV.L,IE00B6YX5B26
lse,EMEL.L,GB00B09G2351
lse,EMGB.L,IE00BDS67326
lse,EMGEASmi.TRE,IE00B3Z3FS74
lse,EMG.L,GB00B83VD954
lse,EMGl.TRE,GB00B83VD954
lse,EMH5.L,IE00BP46NG52
lse,EMHD.L,IE00BYYXBF44
lse,EMHE.L,VGG3191T1021
lse,EMHF.L,IE00BDBRDX40
lse,EMHG.L,IE00BDFGJ734
lse,EMID.L,IE00BYXYX745
lse,EMIL.L,IE00B7MXFZ59
lse,EMIM.L,IE00BKM4GZ66
lse,EMIN.L,IE00B7MXFZ59
lse,EMISG.L,GB00B61D1Y04
lse,EMISl.TRE,GB00B61D1Y04
lse,EMLB.L,IE00B4P11460
lse,EMLC.L,IE00BDS67326
lse,EMLI.L,IE00BH3X8336
lse,EMLP.L,IE00B4P11460
lse,EMMVmi.TRE,LU0705291903
lse,EMOMpa.TRE,LU1377382012
lse,EMPR.L,GB00B0358N07
lse,EMRD.L,IE00B469F816
lse,EMRf.TRE,US2910111044
lse,EMRG.L,IE00B469F816
lse,EMSD.L,IE00B48X4842
lse,EMSM.L,IE00B48X4842
lse,EMSVde.TRE,IE00B3LK4Z20
lse,EMUAAs.TRE,LU0950668870
lse,EMUE.L,IE00B910VR50
lse,EMUL.L,IE00BCLWRF22
lse,EMUM.L,IE00BCLWRD08
lse,EMUU.L,IE00BWZN1T31
lse,ENAVmi.TRE,IT0005176406
lse,ENAwa.TRE,PLENEA000013
lse,ENEAst.TRE,SE0009697220
lse,ENEF.L,JE00B24DMD55
lse,ENELmi.TRE,IT0003128367
lse,ENET.L,IL0011410359
lse,ENFX.L,JE00BMM1W199
lse,ENGI.L,GB00B06CZD75
lse,ENGIpa.TRE,FR0010208488
lse,ENGmc.TRE,ES0130960018
lse,ENGwa.TRE,PLENERG00022
lse,ENGY.L,IE00BKWQ0F09
lse,ENI1f.TRE,US26874R1086
lse,ENImi.TRE,IT0003132476
lse,ENOG.L,GB00BG12Y042
lse,ENpa.TRE,FR0000120503
lse,ENPLq.L,US29355E2081
lse,ENPLql.TRE,US29355E2081
lse,ENQ.L,GB00B635TG28
lse,ENQl.TRE,GB00B635TG28
lse,ENRU.L,CH0346134338
lse,ENTRAol.TRE,NO0010716418
lse,ENXpa.TRE,NL0006294274
lse,ENYf.TRE,US1717981013
lse,EO5f.TRE,US26875P1012
lse,EO7f.TRE,IE00BJ3V9050
lse,EOANde.TRE,DE000ENAG999
lse,EOG.L,GB00B03CJS30
lse,EOpa.TRE,FR0000121147
lse,EPDf.TRE,US2937921078
lse,EPGT.L,GB0033862573
lse,EPICE.L,GB00BNGMZB68
lse,EPIE.L,IE00BDGSNL04
lse,EPIQ.L,IE00BDGSNK96
lse,EPO.L,GB00B0DFPF10
lse,EPRE.L,LU1681039480
lse,EPSmi.TRE,IT0005276487
lse,EPVL.L,LU1215453819
lse,EPWN.L,GB00BNGY4Y86
lse,EQ6f.TRE,US26884L1098
lse,EQDS.L,IE00BYYHSM20
lse,EQDV.L,IE00BYYHSM20
lse,EQEUde.TRE,IE00BYVTMS52
lse,EQGB.L,IE00BYVTMW98
lse,EQLT.L,LU1215452332
lse,EQN2f.TRE,US29444U7000
lse,EQN.L,GB00BYWWHR75
lse,EQQQ.L,IE0032077012
lse,EQQU.L,IE0032077012
lse,EQRf.TRE,US29476L1070
lse,EQTE.L,IE00BH3XCL94
lse,EQUApa.TRE,LU1377382103
lse,ER4f.TRE,US29089Q1058
lse,ERApa.TRE,FR0000131757
lse,ERCAde.TRE,US2948216088
lse,EREf.TRE,BMG3223R1088
lse,ERFpa.TRE,FR0000038259
lse,ERGmi.TRE,IT0001157020
lse,ERGO.L,GB00BN7ZCY67
lse,ERICBst.TRE,SE0000108656
lse,ERIS.L,GB00BFN4GY99
lse,ERMKde.TRE,DE000A0Z23G6
lse,ERM.L,GB0006886666
lse,ERN1.L,IE00BCRY6557
lse,ERND.L,IE00BCRY6227
lse,ERNE.L,IE00BCRY6557
lse,ERNS.L,IE00BCRY6441
lse,ERNU.L,IE00BCRY6227
lse,ERTde.TRE,US2855121099
lse,ERYPpa.TRE,FR0011471135
lse,ES10pa.TRE,FR0011384148
lse,ES15.L,IE00B5L65R35
lse,ESCE.L,GB00BDB79J29
lse,ESCH.L,IE00B6SKRB38
lse,ESDAf.TRE,US05541T1016
lse,ESDDpa.TRE,FR0011550680
lse,ESDpa.TRE,FR0011550177
lse,ESEHpa.TRE,FR0013041530
lse,ESEpa.TRE,FR0011550185
lse,ESGq.L,AU000000ESV3
lse,ESLE.L,GB00BD8QVC95
lse,ESM.L,FR0010900076
lse,ESNT.L,GB00B0744359
lse,ESNTl.TRE,GB00B0744359
lse,ESOE.L,IM00B4JV7H77
lse,ESP.L,GB00BLWDVR75
lse,ESPl.TRE,GB00BLWDVR75
lse,ESRXvi.TRE,US30219G1085
lse,ESSITYast.TRE,SE0009922156
lse,ESSITYBst.TRE,SE0009922164
lse,ESUR.L,GB00B8KJH563
lse,ESURl.TRE,GB00B8KJH563
lse,ESYde.TRE,DE0005634000
lse,ET82f.TRE,CA0079754028
lse,ETBBpa.TRE,FR0012740983
lse,ETCCpa.TRE,FR0012740975
lse,ETDDpa.TRE,FR0012739431
lse,ETEat.TRE,GRS003003027
lse,ETELq.L,US87927T2024
lse,ETGMpa.TRE,FR0004154060
lse,ET.L,GB0031336919
lse,ETLNGq.L,US29760G1031
lse,ETLpa.TRE,FR0010221234
lse,ETO.L,CA29382B1022
lse,ETOl.TRE,CA29382B1022
lse,ETRAf.TRE,US2692464017
lse,ETSY.L,LU1215456754
lse,ETTEhe.TRE,FI0009008650
lse,ETXP.L,GB00B2823H99
lse,ETXst.TRE,CA29786T1057
lse,ETYf.TRE,US29364G1031
lse,ETZDpa.TRE,FR0011550672
lse,ETZf.TRE,US2974251009
lse,ETZpa.TRE,FR0011550193
lse,EU13.L,IE00B6YX5F63
lse,EU35.L,IE00BS7K8821
lse,EU57.L,IE00BYSZ5Y35
lse,EU5L.L,JE00BVXVT214
lse,EU5S.L,JE00BVXVT321
lse,EU7L.L,IE00BYSZ5Z42
lse,EUAG.L,IE00B41RYL63
lse,EUA.L,GB0003230421
lse,EUCAde.TRE,DE000A1K0300
lse,EUCARpa.TRE,FR0012789949
lse,EUCF.L,IE00B87RLX93
lse,EUCHBs.TRE,LU0950669175
lse,EUCO.L,IE00B3T9LM79
lse,EUDI.L,IE00B5M1WJ87
lse,EUDV.L,IE00B5M1WJ87
lse,EUE.L,IE0008471009
lse,EUEl.TRE,IE0008471009
lse,EUHD.L,IE00BZ4BMM98
lse,EUMV.L,LU0599612842
lse,EUNAas.TRE,IE0008470928
lse,EUN.L,IE0008470928
lse,EUNZ.L,NL0000226090
lse,EUNZ.L,NL0012838817
lse,EUP3.L,JE00B3VJDN05
lse,EUP5.L,JE00BMM1XM75
lse,EURE.L,IE00BSJCQV56
lse,EURL.L,IE00BSJCQV56
lse,EURNbr.TRE,BE0003816338
lse,EUROBat.TRE,GRS323003012
lse,EURO.L,IE00B910VR50
lse,EURP.L,JE00B68GS416
lse,EURwa.TRE,PLEURCH00011
lse,EUSC.L,IE00BKWQ0M75
lse,EUSPP.L,GB00BFG35570
lse,EUSRSzchi.TRE,LU1273642816
lse,EUSV.L,IE00BSPLC298
lse,EUTP.L,GB0003295010
lse,EUUSAs.TRE,LU1589327847
lse,EUUSBHs.TRE,LU0950669415
lse,EUXS.L,IE00BVDPJP67
lse,EUZde.TRE,DE0005659700
lse,EV4de.TRE,DE0009147207
lse,EVAEpa.TRE,LU1377382285
lse,EVAL.L,IE00BSPLC306
lse,EVDde.TRE,DE0005470306
lse,EVEE.L,GB00BYWMFT51
lse,EVG.L,GB00BSVYN304
lse,EVKde.TRE,DE000EVNK013
lse,EVNvi.TRE,AT0000741053
lse,EVOEpa.TRE,LU1377381717
lse,EVOst.TRE,SE0006826046
lse,EVOUpa.TRE,LU1377381980
lse,EVRE.L,GB00B71N6K86
lse,EVRH.L,GB00BD2YHN21
lse,EVRYol.TRE,NO0010019649
lse,EVTde.TRE,DE0005664809
lse,EW1f.TRE,US3021301094
lse,EW8be.TRE,CA29411G1063
lse,EWGE.L,GG00BKY4K072
lse,EWGSk.TRE,US46429B4656
lse,EWI.L,GB0002916335
lse,EX9de.TRE,US30161Q1040
lse,EXEF.L,JE00B24DMG86
lse,EXFN.L,IE00BD5J2G21
lse,EXH1de.TRE,DE000A0H08M3
lse,EXH2de.TRE,DE000A0H08G5
lse,EXH3de.TRE,DE000A0H08H3
lse,EXH4de.TRE,DE000A0H08J9
lse,EXH5de.TRE,DE000A0H08K7
lse,EXH7de.TRE,DE000A0H08N1
lse,EXH8de.TRE,DE000A0H08P6
lse,EXH9de.TRE,DE000A0Q4R02
lse,EXHAde.TRE,DE0006289465
lse,EXHBde.TRE,DE0006289473
lse,EXHDde.TRE,DE0006289499
lse,EXHEde.TRE,DE0002635265
lse,EXHFde.TRE,DE000A0H0785
lse,EXI1de.TRE,DE0005933964
lse,EXI2de.TRE,DE0006289382
lse,EXI3de.TRE,DE0006289390
lse,EXI5de.TRE,DE000A0Q4R44
lse,EXIL.L,IM00B58FMW76
lse,EXJf.TRE,DE000A1E89S5
lse,EXMf.TRE,US30226D1063
lse,EXOmi.TRE,NL0012059018
lse,EXPEvi.TRE,US30212P3038
lse,EXPf.TRE,US2971781057
lse,EXPN.L,GB00B19NLV48
lse,EXPNl.TRE,GB00B19NLV48
lse,EXS1de.TRE,DE0005933931
lse,EXS2de.TRE,DE0005933972
lse,EXS3de.TRE,DE0005933923
lse,EXSAde.TRE,DE0002635307
lse,EXSBde.TRE,DE0002635273
lse,EXSCde.TRE,DE0005933980
lse,EXSDde.TRE,DE0005933998
lse,EXSEde.TRE,DE000A0D8QZ7
lse,EXSGde.TRE,DE0002635281
lse,EXSHde.TRE,DE0002635299
lse,EXSIde.TRE,DE000A0D8Q07
lse,EXV1de.TRE,DE000A0F5UJ7
lse,EXV2de.TRE,DE000A0H08R2
lse,EXV3de.TRE,DE000A0H08Q4
lse,EXV4de.TRE,DE000A0Q4R36
lse,EXV5de.TRE,DE000A0Q4R28
lse,EXV6de.TRE,DE000A0F5UK5
lse,EXV7de.TRE,DE000A0H08E0
lse,EXV8de.TRE,DE000A0H08F7
lse,EXV9de.TRE,DE000A0H08S0
lse,EXVMde.TRE,DE000A0Q4RZ9
lse,EXW1de.TRE,DE0005933956
lse,EXW3de.TRE,DE0005933949
lse,EXX1de.TRE,DE0006289309
lse,EXX5de.TRE,DE000A0D8Q49
lse,EXX6de.TRE,DE000A0D8Q31
lse,EXX7de.TRE,DE000A0H08D2
lse,EXXTde.TRE,DE000A0F5UF5
lse,EXXUde.TRE,DE000A0F5UE8
lse,EXXVde.TRE,DE000A0F5UG3
lse,EXXWde.TRE,DE000A0H0744
lse,EXXXde.TRE,DE000A0D8Q23
lse,EXXYde.TRE,DE000A0H0728
lse,EYE.L,GB00BKF1YD83
lse,EZ7Bf.TRE,CA13526P1027
lse,EZBf.TRE,US2941001024
lse,EZH.L,GB00BN56KF84
lse,EZJ.L,GB00B7KR2P84
lse,EZJl.TRE,GB00B7KR2P84
lse,EZXU.L,IE00BWFDP688
lse,F03f.TRE,US34959J1088
lse,F1Kf.TRE,NO0010792625
lse,F2Pf.TRE,US3798901068
lse,F3Ade.TRE,US3364331070
lse,F3Cde.TRE,DE0007568578
lse,F4Sf.TRE,CA3499151080
lse,F9Ef.TRE,US31816Q1013
lse,FA14.L,GG00BF1Y5666
lse,FAAde.TRE,AT0000785407
lse,FABGst.TRE,SE0000950636
lse,FABGst.TRE,SE0011166974
lse,FAB.L,GB00BDQZGK16
lse,FACCvi.TRE,AT00000FACC2
lse,FAGB.L,IE00BYVTN047
lse,FAGRbr.TRE,BE0003874915
lse,FAGR.L,JE00B24DMK23
lse,FAGst.TRE,SE0010048884
lse,FAHY.L,IE00BD0Q9673
lse,FAIG.L,JE00B24DMC49
lse,FAIR.L,GG00BF00L342
lse,FAL.L,GG00BYTLL975
lse,FAM1f.TRE,DE000A0BVVK7
lse,FAN.L,GB00BN3ZZ526
lse,FARN.L,FI4000153309
lse,FAS.L,GB0003322319
lse,FASS.L,GB00BDQZFV55
lse,FASTvi.TRE,US3119001044
lse,FB2Ade.TRE,US30303M1027
lse,FB2.L,IE00BF03XP94
lse,FBDU.L,JE00BD4H0R42
lse,FBH.L,IE0003290289
lse,FBKmi.TRE,IT0000072170
lse,FBRT.L,JE00B78CP782
lse,FBT.L,GB0004740477
lse,FCAmi.TRE,NL0010877643
lse,FCCmc.TRE,ES0122060314
lse,FCCN.L,GB0033764746
lse,FCHK.L,GB0003425310
lse,FCIF.L,GG00BYYJCZ96
lse,FCI.L,GB0003463287
lse,FCPTL.L,GG00B4ZPCJ00
lse,FCRE.L,GB00B012T521
lse,FCRF.L,AU000000FCR2
lse,FCRM.L,KYG368851047
lse,FCRU.L,JE00B24DLX86
lse,FCSCls.L,GB00BNH7RK38
lse,FCS.L,GB0000175058
lse,FCSS.L,GB00B62Z3C74
lse,FDBK.L,GB0003340550
lse,FDEV.L,GB00BBT32N39
lse,FDEVl.TRE,GB00BBT32N39
lse,FDI.L,GB00BKX59Y86
lse,FDL.L,GB00B8B4R053
lse,FDM.L,GB00BLWDVP51
lse,FDOf.TRE,US55616P1049
lse,FDPl.TRE,GB0031477770
lse,FDRpa.TRE,FR0000064578
lse,FDSA.L,GB0007590234
lse,FDXde.TRE,US31428X1063
lse,FE7f.TRE,US3379321074
lse,FE91f.TRE,CA33833E2024
lse,FEDF.L,LU1233598447
lse,FEDG.L,LU1233598447
lse,FEDq.L,XS0229331755
lse,FEESq.L,US3133542015
lse,FEET.L,GB00BLSNND18
lse,FEMI.L,IE00BYSX4846
lse,FEM.L,IE00B8X9NX34
lse,FEMQ.L,IE00BYSX4846
lse,FEMU.L,IE00B8X9NX34
lse,FEN.L,GB00B01YXQ71
lse,FENR.L,GB0003345054
lse,FENRl.TRE,GB0003345054
lse,FEOTFq.L,US30733Q7079
lse,FEQD.L,IE00BYSX4283
lse,FEQP.L,IE00BYSX4408
lse,FERG.L,JE00BFNWV485
lse,FERGl.TRE,JE00BFNWV485
lse,FERmc.TRE,ES0118900010
lse,FEUZ.L,IE00B8X9NY41
lse,FEV.L,GB00BK1PKQ95
lse,FEVR.L,GB00BRJ9BJ26
lse,FEVRl.TRE,GB00BRJ9BJ26
lse,FEXD.L,IE00BWTNMB87
lse,FEX.L,IE00B8X9NW27
lse,FEXU.L,IE00B8X9NW27
lse,FEY1f.TRE,US35952H5028
lse,FFHf.TRE,US3167731005
lse,FFIF.L,GB00BF04DT64
lse,FFVf.TRE,US3156161024
lse,FFWD.L,GG00BRK9BQ81
lse,FFX.L,GB00BLS0XX25
lse,FG8f.TRE,US30225T1025
lse,FGApa.TRE,FR0011665280
lse,FGBL.L,IE00BYTH6121
lse,FGP.L,GB0003452173
lse,FGPl.TRE,GB0003452173
lse,FGQD.L,IE00BYXVGZ48
lse,FGQI.L,IE00BYXVGZ48
lse,FGQP.L,IE00BYV1YF22
lse,FGRMB1.L,LU1361701714
lse,FGRpa.TRE,FR0000130452
lse,FGT.L,GB0007816068
lse,FHIb.L,GB00B1N4H594
lse,FHI.L,GB00B1N4G299
lse,FHI_u.L,GB00B1N4H933
lse,FHLf.TRE,US3134003017
lse,FHP.L,GB00BF2P0G38
lse,FIA1She.TRE,FI0009003230
lse,FIEde.TRE,DE0005772206
lse,FIF.L,GB0009186429
lse,FIFUSA.L,IE00BYXVGY31
lse,FIFUSD.L,IE00BYXVGX24
lse,FIH.L,GB00BD0CWJ91
lse,FINDE.L,JE00B24DMJ18
lse,FINGBst.TRE,SE0008374250
lse,FING.L,LU0533033071
lse,FINpa.TRE,FR0010345363
lse,FINW.L,LU0533033071
lse,FIPPG.L,GB00B63PS212
lse,FISH.L,GB00BY7RY763
lse,FISNf.TRE,US31787A5074
lse,FIVde.TRE,US3377381088
lse,FJET.L,GB00BWGCH354
lse,FJP.L,IE00BWTNM743
lse,FJPU.L,IE00BWTNM743
lse,FJV.L,GB0003328555
lse,FKAvi.TRE,AT0000762406
lse,FKE.L,GB0003353157
lse,FKJ1f.TRE,US67555N2062
lse,FKUD.L,IE00BD9N0445
lse,FKU.L,IE00B8X9NZ57
lse,FL4f.TRE,US3024451011
lse,FL9f.TRE,US12662P1084
lse,FLIV.L,JE00B24DMM47
lse,FLNGol.TRE,BMG359471031
lse,FLO5.L,IE00BZ048462
lse,FLOA.L,IE00BDFGJ627
lse,FLOE.L,IE00BF11F458
lse,FLOL.L,GB00BM4NR742
lse,FLOS.L,IE00BF7TPM11
lse,FLOTpa.TRE,FR0012386696
lse,FLOWas.TRE,NL0011279492
lse,FLOWF.L,GB00B19H7076
lse,FLSco.TRE,DK0010234467
lse,FLTA.L,GB00BDB7J920
lse,FLUf.TRE,US3434121022
lse,FLUvi.TRE,AT00000VIE62
lse,FLXD.L,IE00BF2B0L69
lse,FLXE.L,IE00BF2B0K52
lse,FLXFA.L,VGG3338A1075
lse,FLXG.L,IE00BF2B0N83
lse,FLXU.L,IE00BF2B0P08
lse,FLXX.L,IE00BF2B0M76
lse,FLYB.L,GB00B4QMVR10
lse,FLYpa.TRE,FR0000033409
lse,FM1f.TRE,US30555Q1085
lse,FMEde.TRE,DE0005785802
lse,FMGf.TRE,CA3208901064
lse,FMPf.TRE,CA34967D1015
lse,FMPGi.L,GB00B2PP3J36
lse,FMPG.L,GB00B2PP2527
lse,FMQf.TRE,US3024913036
lse,FMUpa.TRE,FR0000060303
lse,FMVde.TRE,CA32076V1031
lse,FNACpa.TRE,FR0011476928
lse,FNCL.L,IE00BKWQ0G16
lse,FNMAst.TRE,SE0005468717
lse,FNMf.TRE,US3135861090
lse,FNOXMTFngm.TRE,SE0001966656
lse,FNTNde.TRE,DE000A0Z2ZZ5
lse,FO8f.TRE,US34959E1091
lse,FOG.L,CA3060711015
lse,FOMAf.TRE,US3444191064
lse,FOOde.TRE,US79466L3024
lse,FOOpa.TRE,FR0010344861
lse,FOOT.L,GB00BYPHD607
lse,FORT.L,GB00BYYW3C20
lse,FORTUMhe.TRE,FI0009007132
lse,FOUR.L,GB0006640972
lse,FOX.L,GB00B7LGG306
lse,FOXT.L,GB00BCKFY513
lse,FOXTl.TRE,GB00BCKFY513
lse,FOXvi.TRE,US90130A2006
lse,FP3f.TRE,US65339F1012
lse,FPbx.TRE,ROFPTAACNOR5
lse,FPE3de.TRE,DE0005790430
lse,FPEde.TRE,DE0005790406
lse,FPERx.L,GB0030738271
lse,FPET.L,JE00B24DMF79
lse,FPHde.TRE,DE000FPH9000
lse,FPMBde.TRE,US35671D8570
lse,FPM.L,GB0033032904
lse,FPMl.TRE,GB0033032904
lse,FPP.L,VGG368811037
lse,FPq.L,US34460G1067
lse,FQIf.TRE,US2538681030
lse,FRAde.TRE,DE0005773303
lse,FRAN.L,GB00BD6P7Y24
lse,FRCL.L,GB0003466074
lse,FREde.TRE,DE0005785604
lse,FREE.L,GB00BDFVDY36
lse,FREH.L,IE00BFMM9458
lse,FREM.L,IE00BF2B0K52
lse,FRES.L,GB00B2QPKJ12
lse,FRESl.TRE,GB00B2QPKJ12
lse,FRGD.L,IE00BF2B0M76
lse,FRGE.L,IE00BF2B0N83
lse,FRGH.L,IE00BFMM9565
lse,FRKf.TRE,US3546131018
lse,FRM2f.TRE,US0413562051
lse,FROol.TRE,BMG3682E1921
lse,FRpa.TRE,FR0013176526
lse,FRR.L,KYG368131069
lse,FRST.L,GB0031477770
lse,FRUde.TRE,FI4000106299
lse,FRUE.L,IE00BF2B0P08
lse,FRUTq.L,US35950R2058
lse,FRXD.L,IE00BF2B0L69
lse,FSC1Vhe.TRE,FI0009801310
lse,FSEU.L,IE00BZ0PKV06
lse,FSFL.L,JE00BD3QJR55
lse,FSJ.L,GB0003395000
lse,FSJl.TRE,GB0003395000
lse,FSKRShe.TRE,FI0009000400
lse,FSTA.L,GB00B1YPC344
lse,FST.L,KYG3730C1078
lse,FSTP.L,GB0004109889
lse,FSUS.L,IE00BZ0PKS76
lse,FSV.L,GB00BWXC7Y93
lse,FSWD.L,IE00BZ0PKT83
lse,FT1K.L,LU1437025296
lse,FTAD.L,IE00BD5FCF91
lse,FTAL.L,IE00B7452L46
lse,FTC.L,GB0003362992
lse,FTEU.L,IE00B8X9NY41
lse,FTF.L,GB00B07YBS95
lse,FTFPX.L,IE00BYTH6238
lse,FTFX.L,IE00BD5HBQ97
lse,FTFYX.L,IE00BDBRT036
lse,FTKde.TRE,DE000FTG1111
lse,FTSCF.L,GB00B8B31886
lse,FTSD.L,GB00BYQ06Y75
lse,FTSV.L,GB00B640GZ49
lse,FTV.L,GB00B68K3716
lse,FULH.L,GB00B9F8VG44
lse,FUM.L,GB0033278473
lse,FUNCOMol.TRE,NL0012756266
lse,FUQA.L,IE00BYXVGY31
lse,FURas.TRE,NL0000352565
lse,FUSI.L,IE00BYXVGX24
lse,FUSP.L,IE00BYV03C98
lse,FUTR.L,GB00BYZN9041
lse,FVIde.TRE,DE000A0MW975
lse,FWEC.L,IE00BSVYHT42
lse,FWEG.L,IE00BSVYHT42
lse,FWEU.L,IE00BSVYHT42
lse,FWVf.TRE,US34354P1057
lse,FX68.L,CWN8142T4184
lse,FXC.L,IE00B02KXK85
lse,FXGB.L,IE00BD5HBR05
lse,FXPO.L,GB00B1XH2C03
lse,FXPOl.TRE,GB00B1XH2C03
lse,FXRU.L,IE00B84D7P43
lse,FYBde.TRE,DE000A1EWVY8
lse,FZKAf.TRE,US88337K1043
lse,G0Gf.TRE,US38046C1099
lse,G1Ade.TRE,DE0006602006
lse,G24de.TRE,DE000A12DM80
lse,G2Of.TRE,BMG9456A1009
lse,G3EG.L,KYG409381053
lse,G3Uf.TRE,CA39115V1013
lse,G3Vf.TRE,US3932221043
lse,G4M.L,GB00BW9PJQ87
lse,G5Bf.TRE,US37890U1088
lse,G5Mf.TRE,CA38153U1084
lse,G5Nde.TRE,US3994731079
lse,G6Af.TRE,CA38080W1023
lse,G6Of.TRE,BMG383271050
lse,GA7f.TRE,CA00900Q1037
lse,GABIGc.L,JE00BYW1DN23
lse,GABIG.L,JE00BYXX8B08
lse,GACC_pa.L,GB0003692513
lse,GACC_p.L,GB0003692737
lse,GAGO.L,CA36315W2022
lse,GAHf.TRE,US3635761097
lse,GAILq.L,US36268T2069
lse,GALEs.TRE,CH0360674466
lse,GALPls.TRE,PTGAL0AM0009
lse,GAMA.L,GB00BQS10J50
lse,GAMEmi.TRE,IT0005282725
lse,GAN.L,GB00BGCC6189
lse,GAPf.TRE,US3647601083
lse,GARAq.L,US9001487019
lse,GASD.L,IE00BVFZGL94
lse,GASmc.TRE,ES0116870314
lse,GATC.L,GB00B1FMDQ43
lse,GAW.L,GB0003718474
lse,GAWl.TRE,GB0003718474
lse,GAZPq.L,US3682872078
lse,GBAU.L,JE00B3S7BB10
lse,GBBpa.TRE,FR0004548873
lse,GBCA.L,JE00B3X07W84
lse,GBCH.L,JE00B3SX3R93
lse,GBDV.L,IE00B9CQXS71
lse,GBFde.TRE,DE0005909006
lse,GBGI.L,GG00BYQFSK24
lse,GBGP.L,GB0006870611
lse,GBJP.L,JE00B3XR4V72
lse,GBKwa.TRE,PLGTBCK00297
lse,GBLBbr.TRE,BE0003797140
lse,GBNO.L,JE00B3S5RB71
lse,GBNZ.L,JE00B45W1502
lse,GBPP.L,JE00B68GR111
lse,GBPq.L,AU000000GBP6
lse,GBRE.L,IE00B8GF1M35
lse,GBSK.L,JE00B3RKWL80
lse,GBSP.L,JE00B7VG2M16
lse,GBSS.L,GB00B00FHZ82
lse,GBSx.L,GB00B00FHZ82
lse,GBTpa.TRE,FR0000032526
lse,GBUR.L,JE00B3Y3SZ64
lse,GBUS.L,JE00B3WPFZ34
lse,GBYf.TRE,US8006771062
lse,GCC.L,IE00B010DT83
lse,GCGB.L,CH0348206308
lse,GCG.L,JE00BYZT0R68
lse,GCLq.L,GB00B15FW330
lse,GCM.L,GB00B00KV284
lse,GCOmc.TRE,ES0116920333
lse,GCPI.L,JE00B6173J15
lse,GCPl.TRE,JE00B6173J15
lse,GCSAq.L,US40052A4076
lse,GCSG.L,JE00BF5TR491
lse,GCVB.L,IE00BNH72088
lse,GCYf.TRE,US0078001056
lse,GDGB.L,IE00BQQP9F84
lse,GDIG.L,IE00BDFBTQ78
lse,GDL.L,KYG411101002
lse,GDRG.L,GB00B1VKB244
lse,GDWN.L,GB0003781050
lse,GDXf.TRE,US3695501086
lse,GDXJ.L,IE00BQQP9G91
lse,GDX.L,IE00BQQP9F84
lse,GE2.L,IE00BF03XQ02
lse,GEBIOT.L,IE00BF0H7608
lse,GECde.TRE,US3696041033
lse,GECG.L,US3696041033
lse,GEDImi.TRE,IT0001398541
lse,GEECOG.L,IE00BF0M6N54
lse,GEECOM.L,IE00BF0M6N54
lse,GEECq.L,US39032T1060
lse,GEF5.L,CWN8141F6582
lse,GEF6.L,CWN8141F6665
lse,GEF7.L,CWN8141F6749
lse,GEF.L,IE00BLY1QG30
lse,GEIf.TRE,US78440X1019
lse,GEMD.L,VGG379591065
lse,GEMDl.TRE,VGG379591065
lse,GENco.TRE,DK0010272202
lse,GEND.L,LU1691909508
lse,GENL.L,JE00B55Q3P39
lse,GENLl.TRE,JE00B55Q3P39
lse,GEOG.L,VGG9688A1003
lse,GESTmc.TRE,ES0105223004
lse,GETB.L,GB00BYP36B44
lse,GETIBst.TRE,SE0000202624
lse,GETpa.TRE,FR0010533075
lse,GEYf.TRE,CH0114405324
lse,GFA.L,IE00BF540Z61
lse,GFCpa.TRE,FR0010040865
lse,GFGB.L,IE00BF540Z61
lse,GFHG.L,KYG405621031
lse,GFIN.L,GB00BT9QD572
lse,GFIR.L,GG00B1GJQ984
lse,GFM.L,BMG319201049
lse,GFRDg.L,GB00BF1DQ930
lse,GFRD.L,GB00B3Y2J508
lse,GFRDl.TRE,GB00B3Y2J508
lse,GFRDn.L,GB00BF1DQ823
lse,GFS.L,GB00B01FLG62
lse,GFSl.TRE,GB00B01FLG62
lse,GFTde.TRE,DE0005800601
lse,GFTUl.TRE,IE00B00MZ448
lse,GFTU_u.L,IE00B00MZ448
lse,GGCf.TRE,US36174X1019
lse,GGPL.L,GB00B15XDH89
lse,GGRAf.TRE,US3666511072
lse,GGRA.L,IE00BZ56SW52
lse,GGRG.L,IE00BZ56SW52
lse,GGRP.L,IE00BZ56RN96
lse,GGRW.L,IE00BZ56RN96
lse,GGSde.TRE,DE0005156004
lse,GGZf.TRE,CA3810591048
lse,GHE.L,GB0003887287
lse,GHE_t.L,GB00BPYP3515
lse,GHGG.L,GB00BYSS4K11
lse,GHH.L,GB0002259116
lse,GHS.L,GB00BYRH4982
lse,GHT.L,GB0008808825
lse,GHYCz.TRE,IE00B988C465
lse,GHYS.L,IE00B8KQFS66
lse,GIBf.TRE,DE000GSW1111
lse,GIF.L,IM00B1Z40704
lse,GIGB.L,IE00BDFBTQ78
