RIC,Market,TimestampUTC,Headline
gold,gold,2016-04-05 16:15:00,"UPDATE 2-U.S. court fines UAE men for manipulating gold, silver futures"
gold,gold,2016-04-04 06:14:00,BRIEF-Polymetal to buy gold deposit in Kazakhstan for $100 mln
gold,gold,2017-10-12 09:39:00,CORRECTED-UPDATE 1-UK Stocks-Factors to watch on Oct 12
gold,gold,2017-10-11 12:12:00,"BRIEF-LEAGOLD MINING Q3 2017 GOLD PRODUCTION AT LOS FILOS MINE OF 47,766 OZ​"
gold,gold,2016-04-01 06:39:00,UPDATE 1-UK Stocks-Factors to watch on April 1
gold,gold,2016-03-31 06:23:00,UPDATE 1-UK Stocks-Factors to watch on March 31
gold,gold,2017-10-10 13:36:00,BRIEF-Resource Capital Gold provides update on sale of Corcoran project
gold,gold,2017-10-10 16:43:00,UPDATE 1-South Africa's rand on the mend as investors buy cheaper levels
gold,gold,2017-10-10 13:34:00,BRIEF-Wallbridge resumes drilling following high-grade results at Fenelon Gold Property in Quebec
gold,gold,2017-10-10 10:59:00,"BRIEF-ENDEAVOUR SILVER SAYS PRODUCED 1.3 MLN OZ SILVER AND 13,648 OZ GOLD IN Q3 2017​"
gold,gold,2017-10-10 11:14:00,BRIEF-Osisko Gold ‍entered agreement with Dalradian resources to buy 19.2 mln Dalradian shares
gold,gold,2017-10-10 09:02:00,BRIEF-Multi Commodity Exchange of India ‍targets to launch trading in Gold Option Contracts
gold,gold,2017-10-09 16:41:00,UPDATE 1-Britain's FTSE on the defensive as stronger pound drags
gold,gold,2017-10-09 09:18:00,UPDATE 2-China Sept FX reserves rise for 8th straight month in boost to President Xi
gold,gold,2016-03-29 06:44:00,UPDATE 1-UK Stocks-Factors to watch on March 29
gold,gold,2017-10-10 10:07:00,"BRIEF-Torex Gold Resources signs long term, common land, lease agreement with Puente Sur Balsas Ejido​"
gold,gold,2017-10-10 13:30:00,BRIEF-Aurvista Gold Corp appoints new CFO and new chairman of the board
gold,gold,2016-04-19 15:13:00,UPDATE 2-China launches yuan gold fix to boost power in global bullion market
gold,gold,2016-03-23 07:36:00,UPDATE 1-UK Stocks-Factors to watch on March 23
gold,gold,2016-03-22 21:47:00,UPDATE 10-Brent ends steady; U.S. crude extends losses on stockpile build
gold,gold,2017-10-06 06:43:00,UPDATE 1-UK Stocks-Factors to watch on Oct 6
gold,gold,2017-10-06 00:51:00,BRIEF-Gold Tat Group International's shares on ‍trading halt
gold,gold,2017-10-06 01:23:00,"BRIEF-Guyana Goldfields produces 41,000 oz Au in Q3 2017"
gold,gold,2017-10-05 19:24:00,UPDATE 3-Brazil police arrest Olympic committee chief in vote-buying scandal
gold,gold,2016-03-15 09:47:00,UPDATE 2-Chile's Antofagasta warns tough year ahead as profit falls short
gold,gold,2017-10-06 11:32:00,BRIEF-New Gold says completed first gold pour at Rainy River mine
gold,gold,2017-10-05 21:10:00,BRIEF-Royal Gold- Repaid $50 mln outstanding balance on revolving credit facility in Q1​
gold,gold,2016-03-09 07:26:00,UPDATE 1-UK Stocks-Factors to watch on March 9
gold,gold,2016-03-08 16:33:00,"UPDATE 1-Markets expect rate cuts and more QE from ECB, but no inflation"
gold,gold,2016-03-07 20:35:00,UPDATE 11-Oil at 2016 high above $40/bbl after producer price support talk
gold,gold,2016-03-15 18:18:00,BRIEF-ASA Gold and Precious Metals declares distribution of $0.02/common share
gold,gold,2017-10-05 12:57:00,BRIEF-Galane Gold announces production results for Q3 2017
gold,gold,2017-10-05 13:43:00,BRIEF-U.S. Gold announces pricing of public offering of common stock
gold,gold,2017-10-05 13:44:00,BRIEF-Tonogold announces strategic gold joint venture
gold,gold,2017-10-05 11:14:00,"BRIEF-ALIO GOLD PRELIMINARY Q3 PRODUCTION OF 19,429 OUNCES FROM SAN FRANCISCO MINE IN SONORA"
gold,gold,2017-10-05 14:52:00,"UPDATE 2-Scandal-hit KPMG South Africa vows reforms, loses another client"
gold,gold,2017-10-05 09:06:00,BRIEF-Central Rand Gold says actively exploring urgent financing options​
gold,gold,2017-10-05 08:23:00,UPDATE 2-Russia's En+ to test markets with London share offer
gold,gold,2017-10-05 01:08:00,BRIEF-Turquoise Hill hosts financial community visit to Oyu Tolgoi
gold,gold,2017-10-04 20:50:00,BRIEF-U.S. Gold Corp. Announces proposed public offering of common stock
gold,gold,2017-10-04 06:24:00,UPDATE 1-UK Stocks-Factors to watch on Oct 4
gold,gold,2017-10-04 07:12:00,BRIEF-Gold Town Games: rights issue subscribed to 327.42 pct
gold,gold,2017-10-04 12:21:00,BRIEF-Artemis Resources pays option fee to secure Macarthur Minerals' tenements
gold,gold,2017-10-03 21:04:00,BRIEF-NovaGold Q3 loss per share $0.03
gold,gold,2017-10-03 19:37:00,UPDATE 1-Goldman CEO keeps open mind on digital currency bitcoin
gold,gold,2017-10-03 12:44:00,BRIEF-Columbus announces allegiant private placement
gold,gold,2017-10-03 06:04:00,BRIEF-Caledonia Mining declares quarterly dividend of 6.875 cents per share
gold,gold,2017-10-03 06:38:00,UPDATE 1-UK Stocks-Factors to watch on Oct 3
gold,gold,2017-10-02 21:04:00,BRIEF-Mundoro expands portfolio with copper and gold projects in Bulgaria
gold,gold,2017-10-02 16:38:00,BRIEF-Richmont Mines reports acquisition of shares of Monarques Gold Corp
gold,gold,2017-10-02 20:08:00,BRIEF-Wesdome announces resumption of ramp development at Kiena complex
gold,gold,2017-10-02 20:25:00,BRIEF-Paramount Gold Nevada announces public offering of common stock
gold,gold,2017-10-02 20:29:00,"BRIEF-Sandstorm sells 14,290 gold equivalent ounces in Q3"
gold,gold,2016-03-03 19:52:00,UPDATE 1-U.S. inflation bonds regain appeal as oil stabilizes
gold,gold,2017-10-03 15:40:00,BRIEF-PARAMOUNT GOLD NEVADA PRICES PUBLIC OFFERING OF COMMON STOCK
gold,gold,2017-10-02 04:21:00,UPDATE 1-Japan's Mitsubishi Materials expects H2 copper output to rise 14 pct y/y
gold,gold,2017-10-02 07:22:00,UPDATE 1-Gold miner Avocet revenue halves on lower output
gold,gold,2017-09-29 21:45:00,UPDATE 1-U.S. Mint American Eagle Q3 silver coin sales at 10-yr low
gold,gold,2017-10-01 23:47:00,BRIEF-De Grey Mining says Kirkland Lake Gold to subscribe for 33.3 mln shares in co
gold,gold,2017-09-29 13:37:00,"BRIEF-Angkor announces $570,000 private placement"
gold,gold,2017-09-29 15:59:00,BRIEF-Shenyang Cuihua Gold and Silver Jewelry sets up wholly owned jewelry unit
gold,gold,2016-02-25 10:42:00,"UPDATE 1-South Africa's Sibanye Gold could raise dividend payout, shares hit record"
gold,gold,2017-09-29 21:44:00,"BRIEF-ASA Gold and Precious Metals reports financial results for the 9 months ended Aug 31, 2017"
gold,gold,2016-02-25 15:59:00,UPDATE 2-Pound tumbles to the centre of Britain's EU battle
gold,gold,2016-02-25 18:14:00,UPDATE 3-BT spared break-up but told to open up network by regulator
gold,gold,2017-10-02 12:52:00,"BRIEF-GT Gold appoints Mark Santarossa as CFO and vice president, corporate development"
gold,gold,2016-02-29 07:53:00,UPDATE 1-UK Stocks-Factors to watch on Feb 29
gold,gold,2016-02-29 21:42:00,UPDATE 1-February U.S. Mint American Eagle gold coin sales quadruple yr/yr
gold,gold,2017-10-01 16:08:00,UPDATE 1-Protesters demand an end to Brexit at May's Conservative conference
gold,gold,2017-10-03 17:03:00,BRIEF-Internet Gold Golden Lines will issue NIS 201 million par value of series D  debentures
gold,gold,2017-10-03 16:37:00,UPDATE 2-Pressure grows on KPMG as Munich Re Africa drops it as auditor
gold,gold,2017-09-29 06:42:00,UPDATE 1-UK Stocks-Factors to watch on Sept 29
gold,gold,2017-09-29 10:54:00,BRIEF-Galantas Gold ‍announces positive outcome to judicial review related to its Omagh gold mine
gold,gold,2017-09-28 21:28:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-09-28 23:21:00,UPDATE 1-Gold and cash reign as U.S. fund investors pare stocks -Lipper
gold,gold,2017-09-28 12:47:00,BRIEF-MX Gold Corp gives Golden Triangle Exploration Program update
gold,gold,2017-09-28 06:41:00,UPDATE 1-UK Stocks-Factors to watch on Sept 28
gold,gold,2016-02-18 17:05:00,"UPDATE 3-Brazil's Vale posts record iron ore, nickel output even as prices slump"
gold,gold,2017-09-27 21:37:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-09-27 15:22:00,"UPDATE 2-South Africa's rand, bonds take a beating on U.S. rate hike talk"
gold,gold,2017-09-27 15:57:00,UPDATE 1-Britain's Petra gets Tanzania's nod to resume diamond exports
gold,gold,2017-09-27 10:53:00,BRIEF-Macdonald Mines enters into MOU with Michipicoten First Nation
gold,gold,2016-02-15 04:20:00,UPDATE 1-Newcrest half-year profit drops 65 pct; not planning on 2016 gold rally
gold,gold,2016-02-15 08:33:00,REFILE-UPDATE 2-UK Stocks-Factors to watch on Feb 15
gold,gold,2017-09-27 07:18:00,BRIEF-Canadian Mining announces Ghana gold property acquisition
gold,gold,2017-09-26 20:15:00,UPDATE 1-Hedge fund Paulson & Co declares war on poor gold mining returns
gold,gold,2017-09-26 12:42:00,BRIEF-Columbus gold enters into formal JV with Nordgold to develop Montagne D'or gold deposit in French Guiana
gold,gold,2017-09-26 13:40:00,"BRIEF-Levon extends a gold enriched sulphide zone through the Cordero Ag, Zn, Pb, Au Resource"
gold,gold,2017-09-26 06:34:00,UPDATE 1-UK Stocks-Factors to watch on Sept 26
gold,gold,2017-09-25 21:17:00,BRIEF-Euromax announces intention to complete non-brokered private placements​
gold,gold,2017-09-26 04:16:00,BRIEF-Nevada Zinc announces going public transaction of Generic Gold Corporation with Wamco Technology
gold,gold,2017-09-25 23:05:00,REFILE-UPDATE 2-Brazil to reinstate protection for Amazon reserve
gold,gold,2017-09-25 17:51:00,BRIEF-LKA Gold says Kinross gave co notice of termination of agreement related to mining claims
gold,gold,2017-09-25 12:12:00,BRIEF-Yamana Gold enters into option contracts relating to its gold and copper production​
gold,gold,2017-09-25 12:24:00,BRIEF-Yamana Gold provides updates on operations
gold,gold,2017-09-27 06:38:00,UPDATE 1-UK Stocks-Factors to watch on Sept 27
gold,gold,2017-09-26 13:10:00,BRIEF-San Marco identifies high priority drill targets on the 1068 project
gold,gold,2016-02-08 07:37:00,UPDATE 1-UK Stocks-Factors to watch on Feb 8
gold,gold,2016-02-04 23:37:00,UPDATE 1-U.S.-based stock funds post 5th straight week of withdrawals -Lipper
gold,gold,2017-09-25 13:08:00,"UPDATE 1-Ghana central bank ends run of rate cuts, holds at 21 pct"
gold,gold,2016-02-03 04:54:00,"UPDATE 1-China 2015 gold output dips 0.4 pct, consumption rises"
gold,gold,2016-02-01 11:41:00,CORRECTED-UPDATE 1-Egypt to launch agricultural commodities bourse by year-end
gold,gold,2016-02-01 13:02:00,UPDATE 2-Egypt to launch agricultural commodities bourse by year-end
gold,gold,2016-01-20 07:47:00,UPDATE 2-UK Stocks-Factors to watch on Jan 20
gold,gold,2017-09-21 11:22:00,BRIEF-Alamos Gold announces increase in credit facility
gold,gold,2017-09-21 12:10:00,"BRIEF-Novo Resources receives approvals for core drilling, commences trenching at Karratha Gold Project"
gold,gold,2017-09-21 13:17:00,BRIEF-Sandspring Resources announces non-brokered private placement
gold,gold,2017-09-21 11:15:00,BRIEF-Primero Mining ‍lowers 2017 San Dimas production guidance
gold,gold,2017-09-21 13:46:00,"UPDATE 2-Eldorado backs down on threat to halt Greek investment, for now"
gold,gold,2017-09-20 19:22:00,BRIEF-Sandy Lake Gold Inc announces award in arbitration
gold,gold,2017-09-20 21:52:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-09-20 11:21:00,BRIEF-GoldMining to acquire the Crucero Gold Project in Peru from Lupaka Gold
gold,gold,2017-09-20 12:00:00,"BRIEF-Endeavour Mining says remain on track to becoming a +800,000 ounce per/year gold producer"
gold,gold,2017-09-20 13:20:00,BRIEF-Angkor Gold and Renaissance Minerals get government approval for Koan Nheak Joint Exploration Agreement
gold,gold,2017-09-19 21:18:00,BRIEF-Wesdome announces corporate restructuring and management changes
gold,gold,2017-09-20 15:53:00,UPDATE 2-Tanzania orders wall built around tanzanite mines to end illegal trade
gold,gold,2017-09-20 06:53:00,UPDATE 2-UK Stocks-Factors to watch on Sept 20
gold,gold,2017-09-21 11:10:00,BRIEF-Eldorado Gold enters constructive dialogue with Greek Government
gold,gold,2017-09-19 16:09:00,UPDATE 1-Two more firms fire KPMG as corporate South Africa weighs links with auditor
gold,gold,2017-09-20 10:13:00,"BRIEF-Roxgold increases full year gold production guidance to 115,000 - 125,000 ounces"
gold,gold,2017-09-19 19:08:00,UPDATE 1-Peru farmer sues miner Newmont in U.S. court over alleged abuse
gold,gold,2017-09-20 10:17:00,BRIEF-Red Pine Exploration-Well positioned to fund its share of WAWA gold exploration program
gold,gold,2017-09-21 00:58:00,UPDATE 1-Miner Hochschild boosts hunt for acquisitions -executive
gold,gold,2017-09-21 11:10:00,BRIEF-Alio Gold receives change of land use approval
gold,gold,2017-09-19 10:28:00,BRIEF-Integra Resources to acquire Delamar project from Kinross Gold
gold,gold,2017-09-21 06:40:00,UPDATE 1-UK Stocks-Factors to watch on Sept 21
gold,gold,2017-09-21 11:13:00,BRIEF-Blind Creek Resources extends private placement and closes second tranche
gold,gold,2017-09-21 07:13:00,"UPDATE 1-Thai Aug exports see sharp surge, despite strong baht"
gold,gold,2017-09-21 16:26:00,UPDATE 1-Britain's FTSE edges lower on UK consumer worries as banks gain
gold,gold,2017-09-21 19:59:00,BRIEF-Gold Finder announces proposed acquisition of Venzee
gold,gold,2017-09-19 11:18:00,BRIEF-Dynacor Gold Mines says average daily ore processing rate increased by 28 pct ‍during month of august
gold,gold,2017-09-22 02:51:00,"BRIEF-Atlanta Gold says court granted motion for civil contempt, on clean water act"
gold,gold,2017-09-18 23:21:00,BRIEF-Sandstorm Gold has amended Bachelor Lake gold stream with Metanor Resources
gold,gold,2017-09-18 20:02:00,UPDATE 4-U.S. Interior chief urges changes to national monuments -report
gold,gold,2017-09-18 16:23:00,"UPDATE 1-South Africa's rand falls to 1-month low, stocks up"
gold,gold,2017-09-18 16:38:00,"UPDATE 1-Kinross Gold to spend $1 bln to expand mines, stock falls"
gold,gold,2017-09-18 12:08:00,BRIEF-Osisko appoints Pierre Chenard to board of directors
gold,gold,2017-09-18 12:09:00,"BRIEF-Aurvista Gold appoints new vice-president, exploration and vice-president, compliance"
gold,gold,2017-09-18 12:14:00,BRIEF-Orezone provides an update on the Bomboré project
gold,gold,2017-09-18 12:15:00,BRIEF-Avnel Gold says Endeavour Mining completes of acquisition of Avnel
gold,gold,2017-09-18 11:26:00,"BRIEF-SEMAFO says ‍total production for Q3 of 2017 at Mana to reach about 52,000 ounces of gold​"
gold,gold,2017-09-17 21:45:00,Update 1-Asia Morning Call-Global Markets
gold,gold,2017-09-18 10:36:00,UPDATE 1-Greece must complete most pending bailout reforms by November- PM
gold,gold,2017-09-21 22:24:00,BRIEF-Tahoe revises 2017 guidance for gold operations
gold,gold,2017-09-18 06:23:00,BRIEF-BPS Technology says unit signed a marketing cooperation agreement with Alipay
gold,gold,2017-09-18 13:13:00,"BRIEF-Kinross Gold says to proceed with Tasiast Phase Two, Round Mountain Phase W expansion projects"
gold,gold,2016-01-11 20:46:00,"UPDATE 2-Rubicon Minerals slashes gold estimate, considers sale"
gold,gold,2016-01-11 22:51:00,UPDATE 1-Eldorado Gold suspends much of its mine construction in Greece
gold,gold,2016-01-11 15:53:00,"UPDATE 3-South African rand plunges as investors fret over economy, politics"
gold,gold,2017-09-18 12:25:00,BRIEF-Completion of acquisition of Avnel Gold Mining by Endeavour Mining Corp
gold,gold,2016-01-07 07:44:00,UPDATE 1-UK Stocks-Factors to watch on Jan 7
gold,gold,2016-01-06 07:49:00,UPDATE 2-UK Stocks-Factors to watch on Jan 6
gold,gold,2016-01-05 07:53:00,UPDATE 2-UK Stocks-Factors to watch on Jan 5
gold,gold,2017-09-15 14:40:00,BRIEF-Eldorado Gold receives further Olympias permits
gold,gold,2017-09-15 14:53:00,"UPDATE 3-Eldorado gets more Greek mine permits, but standoff persists"
gold,gold,2017-09-15 11:31:00,Friday Morning Briefing
gold,gold,2017-09-15 12:46:00,BRIEF-India's August gold imports up 68.9 pct to $1.89 bln - trade min
gold,gold,2017-09-15 01:33:00,BRIEF-Adventus Zinc enters into option agreement with Salazar Resources
gold,gold,2017-09-15 06:37:00,UPDATE 1-UK Stocks-Factors to watch on Sept 15
gold,gold,2017-09-18 06:33:00,UPDATE 1-UK Stocks-Factors to watch on Sept 18
gold,gold,2017-09-14 11:08:00,BRIEF-Avnel Gold receives order sanctioning scheme of arrangement
gold,gold,2017-09-14 11:42:00,BRIEF-Eldorado Gold receives arbitration notice from Greek Government
gold,gold,2017-09-14 08:46:00,UPDATE 1-South Africa's current account deficit widens in second quarter
gold,gold,2017-09-13 11:19:00,BRIEF-Inca One Gold announces 124pct increase in YOY gold production in July and August
gold,gold,2017-09-13 00:51:00,UPDATE 1-Australia's Newcrest restarts output at part of quake-damaged gold mine
gold,gold,2017-09-13 06:36:00,UPDATE 1-UK Stocks-Factors to watch on Sept 13
gold,gold,2017-09-12 20:21:00,"UPDATE 2-Bridgewater's Dalio says would be ""terrible"" if Cohn left White House"
gold,gold,2017-09-11 21:27:00,BRIEF-Advance Gold acquires 100 pct interest in Tabasquena Silver Mine in Mexico
gold,gold,2017-09-11 16:05:00,"BRIEF-Dundee Corp, unit acquires 7.5 mln units of Reunion Gold Corp ​"
gold,gold,2017-09-11 16:52:00,"UPDATE 1-Irma, AstraZeneca gives UK's FTSE a leg-up"
gold,gold,2017-09-11 21:44:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-09-13 16:04:00,"BRIEF-K2 SAYS DISCOVERY OF NEW MINERALIZED ZONE AT WELS, EXTENDS ITS LICENSE ACREAGE AT WELS"
gold,gold,2017-09-13 17:02:00,BRIEF-Eldorado Gold receives two permits in Greece
gold,gold,2017-09-13 21:07:00,"BRIEF-Detour Gold says Minister of Environment, Climate Change declined to designate west detour project under Canadian Environmental Assessment Act​"
gold,gold,2017-09-13 22:17:00,BRIEF-Samco Gold announces agreement to sell El Dorado Monserrat project
gold,gold,2017-09-13 17:12:00,UPDATE 2-Greece to grant mining permits to Canada's Eldorado as workers protest
gold,gold,2017-09-11 13:19:00,UPDATE 2-Petra Diamonds suspends work at Tanzanian mine after diamonds seizure
gold,gold,2017-09-11 11:23:00,BRIEF-Centerra Gold reaches comprehensive settlement with the Government of the Kyrgyz Republic
gold,gold,2017-09-11 10:46:00,"BRIEF-Teranga Gold hedges about 50 pct of Sabodala production at $1,336 per ounce through 2018"
gold,gold,2017-09-11 10:13:00,BRIEF-Shenyang Cuihua Gold and Silver Jewelry plans share private placement
gold,gold,2017-09-11 10:47:00,BRIEF-Monarques Gold enters into a definitive agreement to acquire all the mining assets of Richmont mines in the province of Quebec
gold,gold,2017-09-11 10:50:00,BRIEF-Richmont Mines enters into definitive agreement with Monarques Gold for non-core Québec assets
gold,gold,2017-09-11 04:14:00,BRIEF-Eldorado Gold announces amended investment plans in Greece
gold,gold,2017-09-13 11:28:00,BRIEF-Orvana issues increased annual production guidance for 2018
gold,gold,2017-09-10 07:07:00,RPT-UPDATE 2-Del Toro's fairy tale wins top prize at Venice Film Festival
gold,gold,2017-09-09 22:10:00,UPDATE 2-Del Toro's fairy tale wins top prize at Venice Film Festival
gold,gold,2017-09-09 01:23:00,BRIEF-CSR signs MOU for processing of material from Granada Gold Mine
gold,gold,2017-09-08 12:17:00,BRIEF-Atlantic Gold announces exercise of over-allotment options and increased non-brokered offering
gold,gold,2017-09-08 07:30:00,BRIEF-Global Gold Holding says Benjamin Cooper resigns as Chairman
gold,gold,2017-09-07 16:37:00,BRIEF-Aurion announces private placement financing with Kinross Gold Corporation
gold,gold,2017-09-07 13:26:00,CORRECTED-UPDATE 2-U.S. charges former Turkish minister with Iran sanctions evasion
gold,gold,2017-09-07 14:09:00,UPDATE 3-U.S. charges former Turkish minister with Iran sanctions evasion
gold,gold,2017-09-07 09:55:00,BRIEF-Village Roadshow updates on gold coast land sale and leaseback
gold,gold,2017-09-07 06:49:00,UPDATE 1-S.Africa's ARM doubles profit helped by higher metal prices
gold,gold,2017-09-07 15:09:00,BRIEF-REVIVAL GOLD ANNOUNCES AGREEMENT ON FORMER BEARTRACK MINE AND $10 MLN PRIVATE PLACEMENT
gold,gold,2017-09-07 10:11:00,"UPDATE 2-China August FX reserves, up for 7th straight month, reach $3.092 trln"
gold,gold,2017-09-07 10:29:00,BRIEF-Superior Gold Inc appoints René Marion to board
gold,gold,2017-09-07 10:27:00,BRIEF-Teranga Gold says annualized gold production to increase by 50 pct
gold,gold,2017-09-06 12:27:00,BRIEF-Helio Resource Corp says ‍arrangement agreement remains with Shanta Gold​
gold,gold,2017-09-06 13:21:00,BRIEF-Mirasol Resources ‍signed LoI with Oceanagold for JV agreement for Claudia Gold-Silver Project
gold,gold,2017-09-06 12:38:00,BRIEF-NioBay announces option to acquire up to 65 pct in La Peltrie Gold Project from Midland Exploration
gold,gold,2017-09-06 12:20:00,"UPDATE 1-Gold miner Acacia buys put options at $1,300 per ounce"
gold,gold,2017-09-06 08:37:00,BRIEF-Gold Town Games: World Hockey Manager is launched in Sweden​
gold,gold,2017-09-06 11:51:00,BRIEF-New Gold provides Rainy River project update schedule and capital cost remain on track
gold,gold,2017-09-07 13:06:00,"UPDATE 2-Nestle, Unilever think small in Big Food's sales quest"
gold,gold,2017-09-05 17:51:00,UPDATE 2-Canadian miner Teck slumps as China's CIC fund sells partial stake
gold,gold,2017-09-05 12:48:00,BRIEF-Revelo Resources executes option agreement with Hochschild for Loro Gold-Silver project in Northern Chile
gold,gold,2017-09-05 14:40:00,BRIEF-GOGOLD RESOURCES ANNOUNCES SALE OF SANTA GERTRUDIS PROJECT TO AGNICO EAGLE MINES LIMITED FOR $80 MLN
gold,gold,2017-09-05 11:19:00,BRIEF-Kirkland Lake Gold enters into term sheet agreement with Novo Resources
gold,gold,2017-09-05 11:25:00,BRIEF-Kirkland Lake Gold announces agreement for strategic investment in Novo Resources
gold,gold,2017-09-05 11:27:00,BRIEF-Shenyang Cuihua Gold and Silver's share trade to halt pending announcement
gold,gold,2017-09-04 18:26:00,"UPDATE 10-U.S. crude edges higher, gasoline tumbles after Harvey"
gold,gold,2017-09-04 17:08:00,REFILE-UPDATE 2-European shares slip on worries over North Korea nuclear test
gold,gold,2017-09-04 13:08:00,BRIEF-Gold Town to carry out new issue of SEK 6.5 mln
gold,gold,2017-09-04 13:32:00,UPDATE 3-Acacia Mining scales down as Tanzanian export ban bites
gold,gold,2017-09-04 15:58:00,UPDATE 2-N.Korea nuclear test bolsters safe-haven German debt
gold,gold,2017-09-04 16:46:00,UPDATE 1-Britain's FTSE falters as geopolitical jitters hit banks
gold,gold,2017-09-04 11:36:00,BRIEF-Gold Brands appoints Christopher Hlekane as chairman
gold,gold,2017-09-03 17:24:00,"UPDATE 3-Frankfurt defuses massive WWII bomb after evacuating 60,000"
gold,gold,2017-09-01 17:30:00,BRIEF-Garibaldi Resources Corp Says arranged non-brokered private placement to raise total gross proceeds of C$6 mln
gold,gold,2017-09-03 19:31:00,CORRECTED-(OFFICIAL)-UPDATE 1-U.S. stock ETFs attract most cash since June -Lipper
gold,gold,2017-09-01 17:24:00,UPDATE 1-Frankfurt to evacuate thousands as huge WWII bomb defused
gold,gold,2017-09-01 12:12:00,BRIEF-Enforcer Gold terminates option on Duval Lithium Property
gold,gold,2017-09-01 13:10:00,BRIEF-AuRico Metals submits permit applications for Kemess underground project
gold,gold,2017-09-04 06:22:00,BRIEF-Acacia says believes can return to positive cash generation in 2018
gold,gold,2017-08-31 19:27:00,BRIEF-Avnel Gold mining shareholders approve acquisition by Endeavour Mining Corp
gold,gold,2017-09-04 07:11:00,UPDATE 1-Gold miner Avocet to consider insolvency for Burkina Faso unit
gold,gold,2017-09-01 00:27:00,BRIEF-Kingston Resources and WCB resources executed HOA to merge
gold,gold,2017-09-01 06:39:00,UPDATE 1-UK Stocks-Factors to watch on Sept 1
gold,gold,2017-08-31 10:09:00,BRIEF-Donald Smith & Co reports 10.03 pct passive stake in Asanko Gold ‍​as of Aug 30
gold,gold,2017-08-30 12:38:00,BRIEF-Marlin Gold Mining Ltd reports qtrly loss per share $0.04
gold,gold,2017-08-30 22:30:00,UPDATE 2-IMF approves one-year extension of Ghana aid programme
gold,gold,2017-08-30 12:11:00,BRIEF-Enforcer Gold resumes drilling at the Montalembert gold project
gold,gold,2017-08-30 08:39:00,"BRIEF-VR Resources Ltd acquires Junction copper-gold property, Nevada"
gold,gold,2017-08-30 10:19:00,BRIEF-Contact Gold Corp reports Q2 loss per share of $0.01
gold,gold,2017-08-29 21:15:00,BRIEF-Galane gold releases financial and operating results for Q2 2017
gold,gold,2017-08-29 21:48:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-08-29 16:18:00,"UPDATE 1-South Africa's rand slightly firmer, breaks past key 13.00 level"
gold,gold,2017-08-31 11:22:00,Thursday Morning Briefing
gold,gold,2017-08-29 16:03:00,"UPDATE 3-German bond yields drop after N.Korea missile test, euro surges"
gold,gold,2017-08-29 16:26:00,"UPDATE 3-North Korea tensions, strong euro send European shares to six-month low"
gold,gold,2017-08-29 12:20:00,BRIEF-Scorpio Gold reports qtrly revenue of $6.3 million
gold,gold,2017-08-30 06:38:00,BRIEF-Gold Town Games Q2 EBIT loss widens to SEK 1.2 mln
gold,gold,2017-08-29 16:03:00,UPDATE 1-Britain's FTSE hits 16-week low after North Korea's missile launch
gold,gold,2017-08-30 11:48:00,BRIEF-Strongbow enters C$8.5M royalty sale and equity financing agreement
gold,gold,2017-08-29 08:43:00,BRIEF-VR Resources Ltd acquires New Boston property
gold,gold,2017-08-29 19:44:00,BRIEF-Eldorado Gold reports fatality at its Skouries project
gold,gold,2017-08-28 12:43:00,BRIEF-Yamana Gold appoints Robert Gallagher to its board
gold,gold,2017-08-28 13:15:00,BRIEF-Yamana Gold says Robert Gallagher appointed to board
gold,gold,2017-08-28 13:28:00,BRIEF-EnGold says to restart drilling Sept. 7
gold,gold,2017-08-26 00:23:00,"UPDATE 1-Brazil government fires back at activists, supermodel on Amazon decree"
gold,gold,2017-08-24 10:00:00,UPDATE 1-Britain's OneSavings looks to professional landlords for growth
gold,gold,2017-08-24 12:41:00,BRIEF-Sandstorm Gold ‍announces disposition of 10.8 mln common shares of Mason Resources for gross proceeds of C$2.8 mln​
gold,gold,2017-08-24 18:06:00,"BRIEF-Blackrock's Koesterich says going forward, gold’s performance may be most closely linked with what happens in Washington D.C."
gold,gold,2017-08-24 21:22:00,BRIEF-Rise Gold announces non-brokered private placement
gold,gold,2017-08-25 06:49:00,UPDATE 1-UK Stocks-Factors to watch on Aug 25
gold,gold,2017-08-24 15:53:00,"UPDATE 3-Tiffany, Signet shine after fashion jewelry drives sales beat"
gold,gold,2017-08-25 12:02:00,BRIEF-Anaconda Mining qtrly loss per share $0.01‍​
gold,gold,2017-08-24 11:52:00,"BRIEF-Novo provides update on activity in Karratha Region, Western Australia"
gold,gold,2017-08-23 21:55:00,BRIEF-Resolute Performance Fund reports 7.8 pct passive stake in Kirkland Lake Gold
gold,gold,2017-08-25 02:48:00,BRIEF-Orca Gold says appoints Kathy Love as corporate secretary
gold,gold,2017-08-23 15:24:00,BRIEF-Gold Brands Investments says Clifford Raphiri resigned as chairman
gold,gold,2017-08-23 10:22:00,BRIEF-Para Resources announces closing of Gold Road Mine acquisition in Northwestern Arizona
gold,gold,2017-08-22 13:23:00,BRIEF-Sarama Resources confirms transfer of Djarkadougou exploration permit
gold,gold,2017-08-23 01:19:00,UPDATE 1-Winning hand lifts Australia's Star Entertainment to record profit
